"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","uniprot","genename"
"ENSG00000125845",1172.2386809597,5.52533661138904,0.207771211150542,26.5933696049239,8.09914671382401e-156,7.95768161788922e-154,"BMP2","650","C8C060","bone morphogenetic protein 2"
"ENSG00000134333",9887.50008844397,-1.01647209043677,0.038314063556091,-26.5299995900637,4.37001752833688e-155,4.26525286971052e-153,"LDHA","3939","P00338","lactate dehydrogenase A"
"ENSG00000157227",22662.7967620428,1.09975936182813,0.0415181804493394,26.4886213684163,1.31081166260858e-154,1.27096988707403e-152,"MMP14","4323","P50281","matrix metallopeptidase 14"
"ENSG00000167900",535.537322697115,-2.99316984531097,0.113333402870152,-26.4103059601968,1.04332687756478e-153,1.00500336742155e-151,"TK1","7083","K7ES52","thymidine kinase 1"
"ENSG00000091409",2615.20252718009,-1.34488157112989,0.0509516581236796,-26.3952464091617,1.55363482879299e-153,1.48684870823059e-151,"ITGA6","3655","P23229","integrin subunit alpha 6"
"ENSG00000091844",494.500786591075,2.80821461979186,0.106412973431437,26.3897768217258,1.79527827122521e-153,1.70702007492369e-151,"RGS17","26575","Q9UGC6","regulator of G protein signaling 17"
"ENSG00000169439",2385.18491369971,1.32446365486612,0.0502228270275262,26.3717463403683,2.89070202034351e-153,2.73097220357838e-151,"SDC2","6383","A0A024R9D1","syndecan 2"
"ENSG00000100647",1393.45153066727,1.71995059227826,0.0652353704809641,26.365307341669,3.42646730928836e-153,3.21651434422241e-151,"SUSD6","9766","Q92537","sushi domain containing 6"
"ENSG00000139318",1424.14713666972,1.67884326172024,0.0638947453537294,26.2751381576991,3.69002687399448e-152,3.44200101702093e-150,"DUSP6","1848","A0A024RBC1","dual specificity phosphatase 6"
"ENSG00000071127",10996.1867655617,-1.00330193008526,0.0382024978411031,-26.2627311506782,5.11421309918562e-152,4.7404573997357e-150,"WDR1","9948","O75083","WD repeat domain 1"
"ENSG00000042062",529.580434708431,3.50771136339453,0.134086229283585,26.1601163828383,7.56113412242044e-151,6.96474966851452e-149,"RIPOR3","140876","B7Z3F0","RIPOR family member 3"
"ENSG00000085117",3114.20548141785,1.42947650463428,0.0547746238047387,26.0974225898858,3.89985824726725e-150,3.56994477318166e-148,"CD82","3732","P27701","CD82 molecule"
"ENSG00000101290",1758.73428502496,1.54280726947101,0.0591378479276276,26.0883228513673,4.94672752445821e-150,4.5003006330534e-148,"CDS2","8760","O95674","CDP-diacylglycerol synthase 2"
"ENSG00000109189",2091.9060865614,1.46011820343235,0.0559766931398638,26.0843955141132,5.4812122727185e-150,4.95595745247394e-148,"USP46","64854","P62068","ubiquitin specific peptidase 46"
"ENSG00000117143",1623.79807423536,-1.69881909645385,0.0653660673343995,-25.9893116678267,6.54084648574601e-149,5.87798753091004e-147,"UAP1","6675","A0A140VKC0","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948618,25.9632398074474,1.28882642605824e-148,1.15119538589372e-146,"AREG","374","P15514","amphiregulin"
"ENSG00000113810",918.429735878976,-1.98566035842832,0.0766078877398277,-25.9197899460683,3.98507948368676e-148,3.53807839943226e-146,"SMC4","10051","Q58F29","structural maintenance of chromosomes 4"
"ENSG00000145386",450.26224000273,-3.10889812507266,0.120040919908217,-25.8986529547566,6.89649728883635e-148,6.08626209837546e-146,"CCNA2","890","P20248","cyclin A2"
"ENSG00000151617",710.546799779895,2.15452232893399,0.0832907838824414,25.8674757098569,1.54742484475016e-147,1.35749686678142e-145,"EDNRA","1909","P25101","endothelin receptor type A"
"ENSG00000110047",3014.55720899113,-1.20897759514726,0.0467677329196816,-25.850677800088,2.39077662937549e-147,2.08492698010272e-145,"EHD1","10938","B2R5U3","EH domain containing 1"
"ENSG00000151012",4009.60870282584,1.45380413992701,0.0563313182849237,25.8080972395084,7.19288029817655e-147,6.23580410791329e-145,"SLC7A11","23657","Q9UPY5","solute carrier family 7 member 11"
"ENSG00000196230",17874.1195224617,-1.0586818302789,0.0411586154534459,-25.7219981434109,6.63385196108465e-146,5.71752691242488e-144,"TUBB","203068","B4DY90","tubulin beta class I"
"ENSG00000100219",1292.73730450521,-1.75351824099341,0.0683097887133886,-25.670087318682,2.52317345658975e-145,2.16200758158255e-143,"XBP1","7494","P17861","X-box binding protein 1"
"ENSG00000130340",2836.38350867057,1.32523688102386,0.0516721528192965,25.6470227911418,4.56407588635596e-145,3.88817054411065e-143,"SNX9","51429","Q9Y5X1","sorting nexin 9"
"ENSG00000182718",28278.3402998713,-0.98825121538231,0.038565640194676,-25.6251733510375,7.99806922906472e-145,6.77445656884804e-143,"ANXA2","302","A0A024R5Z7","annexin A2"
"ENSG00000158710",4951.47819637122,-1.05787565285402,0.0413543185472096,-25.5807782601074,2.49675089274483e-144,2.1026922661299e-142,"TAGLN2","8407","P37802","transgelin 2"
"ENSG00000164465",2941.35331768419,1.62321277603991,0.0634674454083353,25.5755177413637,2.8569356840878e-144,2.39235898364125e-142,"DCBLD1","285761","Q8N8Z6","discoidin, CUB and LCCL domain containing 1"
"ENSG00000171241",406.777106119105,-3.16899768726314,0.12422729755371,-25.5096725894162,1.53970462143832e-143,1.28204331699198e-141,"SHCBP1","79801","A0A024R6R1","SHC binding and spindle associated 1"
"ENSG00000091136",13741.7986166577,1.03363762592484,0.0405808196141046,25.4710879611111,4.12322866183142e-143,3.41394067517255e-141,"LAMB1","3912","P07942","laminin subunit beta 1"
"ENSG00000178105",1002.41705891287,1.80811839027133,0.0710165913486629,25.460506565208,5.40062364883899e-143,4.44661404115023e-141,"DDX10","1662","Q13206","DEAD-box helicase 10"
"ENSG00000116017",1240.61918348325,1.61349394133614,0.0634210243025191,25.440994671416,8.88061742422412e-143,7.27125219990083e-141,"ARID3A","1820","Q99856","AT-rich interaction domain 3A"
"ENSG00000122729",2756.95550510449,-1.26418730730551,0.0499551214530838,-25.3064604895975,2.71182096400472e-141,2.20811145676804e-139,"ACO1","48","P21399","aconitase 1"
"ENSG00000127955",1237.15518256482,1.61939777137647,0.0642144753399858,25.2185782536182,2.50585474849644e-140,2.02919160897476e-138,"GNAI1","2770","P63096","G protein subunit alpha i1"
"ENSG00000166833",556.856531079937,-2.37829288221885,0.0943256734040077,-25.2136326875966,2.83923123289929e-140,2.28658961259398e-138,"NAV2","89797","A7E2D6","neuron navigator 2"
"ENSG00000050405",2131.92988407929,-1.55950415458439,0.062049108488184,-25.1333853552686,2.14734664979279e-139,1.71997798503511e-137,"LIMA1","51474","Q9UHB6","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40556424648423,0.05598212009933,25.1073779269223,4.13125628305772e-139,3.29115973511917e-137,"CHAC1","79094","Q9BUX1","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000119139",934.406871097792,-1.97322411635243,0.0786211036151945,-25.0978938938614,5.24372642239467e-139,4.15494838780928e-137,"TJP2","9414","B7Z2R3","tight junction protein 2"
"ENSG00000138764",921.332962951573,1.91563311381307,0.0764403453832969,25.0604978850823,1.34150959639282e-138,1.05728173431216e-136,"CCNG2","901","A0A024RDC7","cyclin G2"
"ENSG00000169826",1948.50883733891,1.75776345280772,0.070204511768022,25.0377562430165,2.37348380736685e-138,1.86065980600918e-136,"CSGALNACT2","55454","A0A0S2Z5K4","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000022840",1812.56672576679,-1.39013017854898,0.0556427615880906,-24.9831269849573,9.32629692324796e-138,7.27253778067876e-136,"RNF10","9921","Q8N5U6","ring finger protein 10"
"ENSG00000075213",5605.07446406258,1.13270774580574,0.0455250137238026,24.8809973496725,1.1948892628347e-136,9.26856734508305e-135,"SEMA3A","10371","Q14563","semaphorin 3A"
"ENSG00000184117",601.648439964638,-2.19696953727633,0.0885452911283448,-24.8118167468879,6.684011387965e-136,5.15753716417949e-134,"NIPSNAP1","8508","B4DQI7","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53736074346002,0.102393456215423,-24.7804970868618,1.45499059388669e-135,1.11685684232823e-133,"CAP2","10486","P40123","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000112245",6125.61860488633,1.14057903778714,0.0461089576742374,24.7366042374109,4.32101302610269e-135,3.29964196780836e-133,"PTP4A1","7803","A0A024R8J2","protein tyrosine phosphatase 4A1"
"ENSG00000197594",381.182790486167,-3.06334361005129,0.123854621125933,-24.7333816227701,4.68015432634663e-135,3.55546981761323e-133,"ENPP1","5167","P22413","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000172216",1647.22428540748,1.97002714131593,0.0797054373326945,24.7163456753011,7.13654915805571e-135,5.39376725597051e-133,"CEBPB","1051","P17676","CCAAT enhancer binding protein beta"
"ENSG00000112893",4969.97864352219,1.16532397139474,0.0471548203527824,24.7127221072317,7.80629363695307e-135,5.86985487864359e-133,"MAN2A1","4124","Q16706","mannosidase alpha class 2A member 1"
"ENSG00000095303",4934.95564410681,1.44995612065383,0.0587754222071293,24.6694292649071,2.27741200673798e-134,1.70378163224895e-132,"PTGS1","5742","P23219","prostaglandin-endoperoxide synthase 1"
"ENSG00000013810",552.986640142839,-2.54495894956265,0.103319860091494,-24.6318466489305,5.76033024208547e-134,4.28766399534625e-132,"TACC3","10460","Q9Y6A5","transforming acidic coiled-coil containing protein 3"
"ENSG00000166086",1065.59139838825,-1.65755720344774,0.0674223905740307,-24.5846697118774,1.84275696286223e-133,1.36475136274691e-131,"JAM3","83700","Q9BX67","junctional adhesion molecule 3"
"ENSG00000163110",1686.05792564461,-1.59121459286833,0.0647776273810738,-24.564261724307,3.04531979234102e-133,2.24409615497609e-131,"PDLIM5","10611","Q96HC4","PDZ and LIM domain 5"
"ENSG00000150471",361.934827073375,4.01054310964166,0.163786564865167,24.486398581857,2.06226406106248e-132,1.5121217777084e-130,"ADGRL3","23284","Q9HAR2","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10771858196601,0.127266680618887,-24.4189489884819,1.07604412933718e-131,7.85086058325312e-130,"DLGAP5","9787","Q15398","DLG associated protein 5"
"ENSG00000174780",2113.12662726014,-1.48883912807099,0.0610140106354483,-24.4015942004966,1.64482691109596e-131,1.19416054264691e-129,"SRP72","6731","O76094","signal recognition particle 72"
"ENSG00000057608",3760.72007296674,-1.11098041988072,0.0455393831175775,-24.3960357787961,1.88415815001519e-131,1.36121190269234e-129,"GDI2","2665","P50395","GDP dissociation inhibitor 2"
"ENSG00000180801",1754.25149799141,-1.79259333192012,0.0735280592058837,-24.3797177741457,2.80698084936586e-131,2.01801384185142e-129,"ARSJ","79642","Q5FYB0","arylsulfatase family member J"
"ENSG00000130176",930.891057346889,-1.89412540596341,0.0777152673586022,-24.3726293473756,3.33738651027296e-131,2.38768943633024e-129,"CNN1","1264","P51911","calponin 1"
"ENSG00000070669",959.561594045913,-2.1388580617598,0.0878714946867857,-24.3407497435166,7.26431584735375e-131,5.17205251006278e-129,"ASNS","440","P08243","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000085832",605.654170098824,-2.08679697721731,0.0858107006219472,-24.3186101744003,1.24600769063961e-130,8.8286833387724e-129,"EPS15","2060","B7Z240","epidermal growth factor receptor pathway substrate 15"
"ENSG00000182871",6966.04805606542,1.04719561627751,0.0431513606011172,24.26796285655,4.27341049299548e-130,3.01347004046734e-128,"COL18A1","80781","D3DSM5","collagen type XVIII alpha 1 chain"
"ENSG00000183955",461.365005299309,-2.45277601863988,0.101351264240871,-24.2007441842129,2.18494907934475e-129,1.53341807292299e-127,"KMT5A","387893","E3VVS3","lysine methyltransferase 5A"
"ENSG00000137872",1248.4907971535,1.80789895932619,0.074781099371399,24.1758809983161,3.99089474614889e-129,2.78757378050912e-127,"SEMA6D","80031","Q8NFY4","semaphorin 6D"
"ENSG00000120802",815.817509505704,-1.92923573293469,0.0798965345287459,-24.1466760018305,8.0917914991024e-129,5.6253218449892e-127,"TMPO","7112","A0A024RBE7","thymopoietin"
"ENSG00000176619",2255.35802338392,-1.25066284647467,0.0518521047389644,-24.1198086899422,1.54924839792318e-128,1.07196351589633e-126,"LMNB2","84823","Q03252","lamin B2"
"ENSG00000143248",679.495343922114,2.03805120067572,0.0845080260036209,24.1166584649415,1.67176163513371e-128,1.15132817657012e-126,"RGS5","8490","O15539","regulator of G protein signaling 5"
"ENSG00000138778",450.871623803202,-2.60090358368587,0.107886183106641,-24.1078468881875,2.06826294984913e-128,1.41777020255239e-126,"CENPE","1062","Q02224","centromere protein E"
"ENSG00000136108",749.956363794828,-2.02783183744229,0.0841211179846164,-24.1060970898309,2.1575294142313e-128,1.47211428272875e-126,"CKAP2","26586","Q8WWK9","cytoskeleton associated protein 2"
"ENSG00000132510",1120.05262837464,2.03191724765718,0.0843251897404122,24.0962072414217,2.73937410489753e-128,1.86050209944607e-126,"KDM6B","23135","O15054","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652025659166,0.0679238770625416,-24.0934458892094,2.92817095352854e-128,1.9796047483075e-126,"VGLL3","389136","A8MV65","vestigial like family member 3"
"ENSG00000138160",450.256121980529,-2.57259579571849,0.106782845563828,-24.0918452971996,3.04349548090618e-128,2.04817517797239e-126,"KIF11","3832","P52732","kinesin family member 11"
"ENSG00000183087",7251.69353875924,-1.2849364530134,0.0533739685849213,-24.0742160847378,4.6566721596585e-128,3.1195470131385e-126,"GAS6","2621","Q14393","growth arrest specific 6"
"ENSG00000138685",3034.69182901513,1.52420420879553,0.0634942650784543,24.0053839021872,2.44313318991716e-127,1.62927135533933e-125,"FGF2","2247","A0A087WUF6","fibroblast growth factor 2"
"ENSG00000196954",1646.04498038007,1.47071757768884,0.0612758541366746,24.0015842848708,2.67685637935074e-127,1.77709501436357e-125,"CASP4","837","P49662","caspase 4"
"ENSG00000103241",3621.65221195857,1.20921997390529,0.0505707419038477,23.9114541013543,2.32800746908535e-126,1.53857282867174e-124,"FOXF1","2294","Q12946","forkhead box F1"
"ENSG00000170017",5496.29709942867,-1.21291838805345,0.0507353267392017,-23.9067818423305,2.6036571948786e-126,1.71306695259468e-124,"ALCAM","214","Q13740","activated leukocyte cell adhesion molecule"
"ENSG00000152578",320.281587756857,4.79254759634828,0.200589345256419,23.8923338137518,3.67966235781815e-126,2.4102606146455e-124,"GRIA4","2893","P48058","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000077238",1496.22837370371,1.84493643111729,0.07735613223666,23.8499053374717,1.01493274485486e-125,6.61861893525262e-124,"IL4R","3566","P24394","interleukin 4 receptor"
"ENSG00000130227",1119.09057857363,-1.53811627952378,0.0645646598443215,-23.8228821034988,1.93496363723476e-125,1.25627727249189e-123,"XPO7","23039","Q9UIA9","exportin 7"
"ENSG00000124795",1373.42152304554,-1.49727045988501,0.0628971093232686,-23.8050758770101,2.959057321917e-125,1.91274503554442e-123,"DEK","7913","P35659","DEK proto-oncogene"
"ENSG00000137807",569.129258708053,-2.41742148080743,0.101650558311382,-23.7816842422277,5.16764191067691e-125,3.32579504277538e-123,"KIF23","9493","Q02241","kinesin family member 23"
"ENSG00000133657",7582.2834927043,1.1191699601151,0.0470619449342555,23.7807842765222,5.27963243377461e-125,3.38309664386827e-123,"ATP13A3","79572","Q9H7F0","ATPase 13A3"
"ENSG00000105894",2459.30427166169,1.24018258396431,0.0523204597134619,23.703587291784,3.31128581512287e-124,2.11262901918965e-122,"PTN","5764","A0A024R778","pleiotrophin"
"ENSG00000164050",1279.7844491408,1.6110910590942,0.0680399171084727,23.6786158414291,5.98938098266908e-124,3.80480590183521e-122,"PLXNB1","5364","O43157","plexin B1"
"ENSG00000169679",337.231679499979,-3.03236821343323,0.128306142161088,-23.6338507444648,1.73024352354301e-123,1.09443472317497e-121,"BUB1","699","B4DYG2","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000026025",27065.0508484239,-0.912827155229008,0.0386345648007621,-23.6272146441003,2.02456847831082e-123,1.27513206125405e-121,"VIM","7431","P08670","vimentin"
"ENSG00000058668",11001.8331862377,-1.21109966485233,0.0512947020221273,-23.6106189744486,2.99824904905547e-123,1.88034870148849e-121,"ATP2B4","493","P23634","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000244405",708.442649750106,-1.94726997870679,0.0824915531531302,-23.6056893618193,3.36899873850864e-123,2.10391116136188e-121,"ETV5","2119","P41161","ETS variant transcription factor 5"
"ENSG00000137962",747.210466132633,-2.18043253928495,0.0923899176710892,-23.6003299304514,3.82416658745378e-123,2.37808300278033e-121,"ARHGAP29","9411","Q52LW3","Rho GTPase activating protein 29"
"ENSG00000235162",2094.46407356622,-1.5896753312423,0.0673979767652245,-23.5863954311242,5.31583850898956e-123,3.2917994935079e-121,"C12orf75","387882","Q8TAD7","chromosome 12 open reading frame 75"
"ENSG00000180398",6314.02540084802,-0.968905072912001,0.0411329191810052,-23.5554658459406,1.10346175323875e-122,6.80452691181286e-121,"MCFD2","90411","Q8NI22","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000188229",4439.01233276079,-1.17289193018338,0.0497935161206778,-23.5551136284651,1.11267137782145e-122,6.83272948597189e-121,"TUBB4B","10383","P68371","tubulin beta 4B class IVb"
"ENSG00000126247",4295.38198573447,-1.12665802001638,0.0479216952005221,-23.5103957675542,3.19309817518996e-122,1.95269215377385e-120,"CAPNS1","826","P04632","calpain small subunit 1"
"ENSG00000177283",725.828163002343,1.92278426747886,0.0818341350411872,23.4961152398217,4.46931865120089e-122,2.72185199509912e-120,"FZD8","8325","Q9H461","frizzled class receptor 8"
"ENSG00000106546",1554.54278579126,1.74256160809296,0.0741982441909041,23.485213526206,5.776436013236e-122,3.50342032769844e-120,"AHR","196","A0A024R9Z8","aryl hydrocarbon receptor"
"ENSG00000138180",359.368768496895,-3.18369269399599,0.135565738264644,-23.4844934623596,5.87512907689646e-122,3.54867427603689e-120,"CEP55","55165","Q53EZ4","centrosomal protein 55"
